Time(ms),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp_C
1400064,-0.54,-9.67,4.06,0.04,0.18,-0.21,45.24
1400594,0.06,-9.17,4.13,-0.08,-0.24,-1.09,45.19
1401120,3.78,-9.47,4.56,-0.26,0.57,-0.45,45.19
1401651,3.05,-8.69,4.97,-0.27,0.43,-0.27,45.24
1402175,-0.25,-10.32,3.58,-0.32,-0.02,-0.15,45.14
1402708,-3.31,-8.16,3.56,0.39,0.71,0.89,45.09
1403233,-0.87,-8.34,4.16,0.15,0.47,-0.05,45.14
1403764,-0.40,-7.40,6.05,-0.16,0.67,0.06,45.24
1404290,-2.60,-7.95,5.34,-0.48,0.26,-0.07,45.24
1404821,-3.09,-9.73,3.74,0.33,1.30,1.16,45.19
1405348,-5.81,-6.60,2.58,0.12,0.30,-0.56,45.24
1405879,-5.43,-6.48,3.98,0.64,0.99,-0.34,45.24
1406454,-1.57,-6.38,7.21,-0.47,-0.31,0.15,45.19
1406984,-6.27,-6.57,4.68,-0.23,-0.76,-0.92,45.14
1407515,4.31,-1.11,14.14,0.22,-1.56,0.53,45.14
1408042,3.18,-7.60,2.69,0.03,-0.67,0.22,45.19
1408616,-1.63,-8.49,4.67,-0.23,-0.34,-1.20,45.19
1409141,-1.26,-9.86,5.04,-0.66,0.80,-1.00,45.24
1409672,5.70,-5.45,4.00,-0.41,0.05,-0.06,45.19
1410197,3.28,-8.51,3.51,-0.01,0.57,0.11,45.19
1410730,-0.12,-7.82,4.77,0.14,0.77,0.01,45.33
1411256,-4.68,-7.93,3.76,-0.44,0.89,0.72,45.24
1411787,-8.88,-5.36,2.85,-0.44,0.16,0.06,45.19
1412314,-7.66,-6.00,1.64,0.12,0.02,-0.14,45.19
1412846,-5.97,-7.54,1.14,0.32,0.31,-0.14,45.33
1413374,-5.73,-7.73,2.39,0.20,0.56,0.34,45.28
1413905,-5.47,-7.36,2.61,-0.08,0.21,-0.20,45.28
1414434,-6.72,-5.94,1.81,0.14,0.10,-0.26,45.24
1414964,-8.39,-5.68,1.42,-0.02,0.18,0.19,45.24
1415494,-9.50,-4.70,-0.30,-0.37,-0.93,0.13,45.28
1416023,-5.77,-6.51,2.36,0.06,-0.16,0.25,45.38
1416555,-9.45,-6.53,1.54,-0.10,-1.13,-0.21,45.24
1417081,0.88,-5.29,3.59,-1.03,-1.49,-2.23,45.19
1417611,5.04,-3.55,0.79,-0.68,0.21,1.59,45.38
1418137,5.52,-8.15,2.95,0.13,-0.42,-0.51,45.33
1418668,5.87,-7.67,2.50,-0.09,0.21,-0.05,45.24
1419194,5.79,-7.50,2.41,-0.05,-0.03,-0.03,45.28
1419726,6.01,-7.70,2.48,-0.11,-0.01,-0.01,45.33
1420251,5.94,-7.72,2.52,-0.11,-0.00,-0.01,45.33
1420782,5.90,-7.62,2.45,-0.09,-0.02,-0.02,45.28
1421354,5.79,-7.59,2.53,-0.09,-0.01,-0.02,45.33
1421887,6.00,-7.61,2.47,-0.08,-0.03,-0.01,45.33
1422416,6.04,-7.73,2.56,-0.05,-0.05,-0.02,45.28
1422947,5.58,-7.65,2.72,-0.04,-0.05,0.01,45.33
1423477,5.69,-7.95,2.71,0.23,-0.55,0.41,45.24
1424006,5.74,-8.65,0.76,0.06,-0.18,0.25,45.33
1424537,4.58,-8.71,1.53,0.10,-0.29,0.09,45.28
1425064,4.40,-8.92,1.37,-0.11,-0.03,-0.09,45.38
1425639,4.53,-8.86,1.48,-0.08,-0.01,-0.03,45.33
1426164,4.53,-8.71,1.52,-0.11,-0.01,-0.02,45.38
1426696,4.72,-8.75,1.51,-0.12,-0.01,-0.04,45.38
1427270,4.72,-8.54,1.54,-0.13,0.03,-0.01,45.42
1427800,4.88,-8.70,1.42,-0.06,0.01,-0.04,45.28
1428327,4.62,-8.77,1.57,-0.09,-0.01,-0.02,45.28
1428859,4.83,-8.88,1.52,-0.07,-0.02,-0.03,45.24
1429387,4.83,-8.66,1.61,-0.11,0.02,-0.03,45.38
1429917,5.39,-8.44,1.65,-0.27,0.16,-0.04,45.38
1430447,5.19,-8.05,1.56,-0.18,0.17,-0.12,45.33
1430977,5.46,-8.33,1.61,-0.13,-0.02,-0.10,45.33
1431508,5.48,-8.26,1.68,-0.12,0.06,-0.00,45.38
1432035,5.52,-8.11,1.71,-0.10,0.01,-0.02,45.42
1432567,5.64,-8.17,1.80,-0.11,0.00,-0.01,45.33
1433094,5.68,-8.21,1.65,-0.11,0.03,-0.02,45.38
1433625,5.66,-8.09,1.73,-0.09,-0.02,-0.01,45.28
1434150,5.49,-8.03,1.69,-0.11,0.02,-0.03,45.33
1434682,6.10,-7.33,2.37,-0.04,0.01,-0.09,45.42
1435208,5.87,-8.32,1.34,-0.57,0.77,-0.45,45.28
1435739,6.69,-7.61,2.71,-0.34,0.47,-0.04,45.42
1436311,6.26,-7.42,2.69,-0.11,-0.01,-0.03,45.33
1436841,6.48,-7.42,2.61,-0.11,0.00,-0.01,45.38
1437369,6.36,-7.35,2.61,-0.13,0.02,-0.01,45.42
1437900,6.61,-7.21,2.49,-0.39,0.75,-0.35,45.42
1438429,5.87,-7.80,4.43,-0.51,0.71,-0.31,45.38
1438960,5.69,-6.80,5.05,-0.06,-0.04,-0.00,45.38
1439491,6.18,-7.09,4.82,-0.11,-0.12,-0.00,45.42
1440019,6.32,-6.83,4.23,-0.10,-0.02,-0.03,45.42
1440550,5.97,-6.80,4.36,-0.12,-0.01,-0.02,45.47
1441077,6.25,-6.73,4.31,-0.10,-0.01,-0.01,45.42
1441607,6.21,-6.86,4.29,-0.11,-0.01,-0.03,45.42
1442178,5.99,-7.27,4.07,-0.14,-0.24,0.09,45.38
1442710,5.96,-7.07,3.26,0.23,-0.50,0.27,45.42
1443236,6.28,-7.40,2.16,-0.01,-0.09,0.01,45.33
1443767,6.10,-7.47,2.28,-0.12,0.02,-0.03,45.47
1444294,6.25,-7.47,2.30,-0.11,-0.02,-0.01,45.33
1444824,6.35,-7.43,2.42,-0.11,-0.02,-0.02,45.33
1445351,6.17,-7.47,2.29,-0.11,-0.02,-0.02,45.28
1445883,6.34,-7.50,2.19,-0.09,0.02,-0.01,45.42
1446412,6.41,-7.42,2.30,-0.07,0.02,-0.02,45.52
1446943,6.43,-7.31,2.36,-0.08,0.00,-0.02,45.33
1447474,6.02,-7.64,2.12,-0.24,0.28,-0.14,45.47
1448003,7.07,-7.44,2.18,-0.19,0.28,-0.04,45.42
1448534,6.14,-7.29,3.09,-0.34,0.58,-0.12,45.42
1449062,6.01,-7.03,4.29,-0.15,0.02,-0.04,45.38
1449592,6.25,-7.08,4.01,-0.11,-0.01,-0.01,45.47
1450119,6.15,-7.02,3.99,-0.08,-0.02,-0.02,45.42
1450650,6.40,-6.95,4.11,-0.17,0.05,-0.04,45.42
1451222,6.15,-6.92,3.97,-0.09,-0.03,-0.01,45.47
1451754,5.72,-7.28,3.50,-0.01,-0.47,0.23,45.42
1452279,5.97,-7.76,2.36,-0.02,-0.40,0.10,45.42
1452810,6.24,-7.44,2.44,-0.15,0.03,0.00,45.38
1453337,6.01,-7.64,2.52,-0.06,-0.03,-0.01,45.33
1453866,6.00,-7.46,2.51,-0.11,-0.03,-0.03,45.33
1454394,6.27,-7.48,2.51,-0.11,-0.01,-0.01,45.38
1454925,6.25,-7.41,2.37,-0.09,-0.02,-0.02,45.47
1455457,6.22,-7.33,2.40,-0.10,-0.02,-0.02,45.52
1455986,6.11,-7.48,2.38,-0.11,0.05,0.06,45.47
1456517,6.62,-7.84,3.28,0.37,-0.54,0.22,45.38
1457045,5.04,-9.07,0.97,-0.12,-0.89,0.46,45.33
1457577,5.48,-8.53,1.07,-0.05,-0.00,-0.18,45.42
1458104,1.18,-9.03,2.34,-0.06,0.65,-0.38,45.38
1458634,0.36,-7.66,5.74,-0.43,1.05,0.16,45.42
1459206,-1.61,-9.52,5.35,0.37,-0.51,-0.16,45.33
1459738,-0.47,-9.80,2.42,0.33,-1.01,-0.65,45.38
1460264,3.23,-9.97,2.60,-0.09,-0.28,-0.46,45.38
1460795,-0.92,-9.73,3.68,-0.89,1.23,0.23,45.42
1461323,-1.42,-9.88,4.49,-0.15,0.64,0.81,45.38
1461853,-6.96,-4.61,3.37,-0.57,0.87,0.02,45.47
1462381,-6.55,-7.95,1.06,0.02,-0.63,0.02,45.33
1462912,-5.62,-6.84,0.93,0.04,0.14,-0.04,45.38
1463442,-6.33,-5.92,3.42,0.36,0.14,-0.44,45.38
1463972,-3.11,-10.06,3.90,0.45,0.22,0.19,45.42
1464502,-5.28,-8.76,0.71,0.42,1.22,-0.45,45.42
1465030,-5.93,-6.92,2.54,0.12,0.12,0.01,45.38
1465562,-5.67,-6.82,1.73,0.39,1.08,-0.25,45.42
1466089,-6.01,-7.18,1.66,-0.48,-0.03,-0.27,45.33
1466665,-6.06,-11.26,3.08,0.35,-1.54,-0.01,45.47
1467191,-0.94,-5.70,1.10,-0.08,-1.21,-1.13,45.33
1467725,3.77,-10.22,2.52,-0.52,-0.09,0.17,45.33
1468250,-0.01,-8.12,3.63,-0.42,1.25,0.70,45.38
1468782,-7.46,-6.05,4.13,-0.80,0.31,0.55,45.33
1469308,-7.81,-4.01,1.81,0.73,0.28,-0.43,45.33
1469837,-4.17,-6.97,1.92,0.89,0.73,0.35,45.42
1470365,-8.06,-4.36,4.04,-0.43,-0.05,0.19,45.38
1470896,-5.97,-5.61,1.66,-0.02,0.44,-0.24,45.42
1471425,-5.43,-6.76,1.99,-0.53,-0.42,-0.56,45.33
1471956,-5.91,-6.38,2.55,-0.02,0.61,0.29,45.28
1472487,-4.82,-6.35,2.68,-0.10,0.09,0.09,45.47
1473015,-8.72,-6.14,-0.49,0.42,-0.25,0.16,45.42
1473547,-3.82,-7.87,3.07,-0.17,-0.18,0.26,45.47
1474075,-7.18,-10.36,1.19,0.38,-0.61,-0.04,45.38
1474605,-5.01,-9.14,1.81,0.00,-0.60,0.03,45.52
1475131,-4.75,-8.11,0.87,-0.49,-0.24,0.14,45.42
1475709,-6.09,-7.50,2.23,0.03,-0.27,-0.17,45.38
1476234,-5.41,-6.72,3.07,0.42,0.03,0.03,45.52
1476766,-4.97,-9.47,2.25,0.24,-0.03,0.33,45.42
1477292,-5.84,-7.31,3.44,-0.08,-0.54,-0.03,45.38
1477822,-5.54,-9.70,2.51,-0.67,-0.38,0.27,45.38
1478351,-5.37,-8.64,2.69,0.04,0.12,-0.42,45.42
1478883,-5.30,-7.45,4.72,-0.53,-0.20,0.10,45.38
1479412,-5.68,-9.26,2.48,0.79,-1.02,-0.57,45.47
1479944,-4.53,-5.82,2.06,-0.18,1.13,0.16,45.52
1480474,-6.11,-6.79,4.32,0.59,-0.14,-0.18,45.42
1481003,-7.46,-7.83,1.19,0.18,0.71,-0.41,45.47
1481580,-7.29,-7.84,2.82,-0.51,-0.19,0.02,45.42
1482107,-14.89,-6.89,0.35,0.23,0.02,0.52,45.42
1482638,-3.49,-15.44,5.14,-0.57,-1.71,-0.28,45.47
1483163,-6.50,-8.05,1.47,-0.87,-0.35,0.30,45.42
1483696,-5.78,-10.65,1.84,1.04,0.29,-0.42,45.42
1484222,-3.16,-9.90,4.76,-0.08,-0.28,0.22,45.47
1484753,-1.60,-8.82,5.03,0.45,-0.62,-0.42,45.38
1485279,-3.52,-9.66,3.10,0.07,0.15,0.70,45.52
1485809,-5.28,-9.30,0.81,-0.52,-0.75,-0.10,45.38
1486336,-4.95,-5.85,1.17,-1.03,0.27,0.68,45.47
1486867,-5.66,-7.14,2.58,0.20,-0.41,0.13,45.42
1487395,-5.56,-8.20,2.51,-0.85,-0.78,-0.17,45.42
1487926,-6.39,-7.29,1.27,-0.86,0.17,0.49,45.47
1488455,-6.15,-6.22,2.15,-0.20,0.30,-0.46,45.42
1488983,-5.07,-7.34,3.15,0.14,0.06,-0.35,45.52
1489515,-6.20,-7.68,3.08,0.22,0.02,-0.05,45.47
1490042,-3.45,-6.96,4.78,-0.32,0.31,0.08,45.33
1490574,-5.50,-7.61,4.18,0.29,-0.38,-0.31,45.33
1491101,-6.01,-5.97,2.79,-0.38,-0.12,-0.12,45.52
1491631,-19.61,-11.92,-1.07,1.25,-2.98,0.54,45.47
1492158,-6.47,-7.52,2.21,-1.33,-0.34,0.36,45.42
1492733,-4.72,-5.40,2.85,-0.00,-0.63,-0.19,45.42
1493258,-5.43,-6.78,0.73,-0.04,-0.61,0.70,45.47
1493789,-5.65,-7.56,2.42,-0.06,-0.28,-0.03,45.52
1494316,-5.97,-9.37,3.44,0.79,0.40,-0.71,45.52
1494847,-5.09,-7.43,3.35,-0.10,0.55,0.21,45.47
1495375,-5.78,-5.90,3.64,-0.01,0.50,0.17,45.38
1495906,-7.06,-7.55,3.96,0.26,-0.03,-0.13,45.42
1496475,-7.48,-4.38,4.41,-0.04,-0.21,0.46,45.38
1497004,-5.64,-10.49,3.47,0.54,0.10,-0.54,45.38
1497536,-3.74,-8.29,2.81,-0.66,0.49,0.22,45.52
1498064,-6.45,-7.32,2.50,-0.58,-0.17,-0.02,45.47
1498594,-6.74,-8.46,4.50,0.51,-0.45,-0.33,45.38
1499120,-5.97,-6.74,3.75,-0.54,-0.13,0.36,45.52
1499651,-3.85,-7.30,3.01,-0.41,-0.45,-0.17,45.52
1500177,-6.18,-6.95,6.15,0.66,0.91,0.82,45.38
1500709,-5.47,-6.66,2.77,1.78,0.63,-0.21,45.42
1501234,-5.77,-11.18,2.46,-0.34,0.22,-0.15,45.42
1501765,-4.55,-7.87,4.13,-0.84,-0.07,-0.00,45.47
1502291,-5.78,-6.41,3.16,-0.39,-0.41,0.31,45.47
1502821,-7.93,-8.28,3.46,0.74,-0.35,-0.72,45.52
1503348,-6.23,-6.17,2.16,-0.23,-0.17,0.45,45.38
1503880,-6.53,-5.23,1.86,-1.11,0.48,-0.76,45.47
1504410,-6.48,-9.16,4.09,-0.05,-0.21,-0.18,45.42
1504941,-4.47,-9.56,3.75,-0.19,-0.14,0.21,45.42
1505471,-6.62,-6.42,1.59,-0.23,0.38,0.24,45.38
1506001,-5.94,-8.95,3.72,0.42,-0.07,-0.36,45.42
1506532,-5.85,-8.42,1.29,0.15,-0.04,0.05,45.42
1507059,-6.45,-7.56,0.40,-0.73,0.08,0.20,45.38
1507588,-5.75,-5.66,1.91,0.30,-1.31,-0.10,45.47
1508115,-6.12,-6.66,1.75,-0.45,-0.46,0.33,45.52
1508646,-4.13,-7.65,2.60,0.54,-0.55,-0.28,45.38
1509217,-5.14,-9.74,2.90,-0.90,-0.07,0.41,45.47
1509749,-3.13,-9.34,2.60,0.17,0.00,-0.44,45.42
1510274,-2.61,-8.88,2.52,0.03,0.61,-0.10,45.52
1510805,-6.12,-5.83,2.35,-0.22,0.01,-0.16,45.47
1511332,-5.84,-6.73,2.40,-0.55,-0.05,0.11,45.52
1511861,-4.14,-6.58,3.49,0.08,-0.15,-0.26,45.52
1512438,-6.02,-7.21,2.11,-0.10,0.31,0.36,45.57
1512968,-4.69,-9.71,2.09,0.74,0.42,0.04,45.42
1513499,-7.13,-7.14,1.33,0.07,0.72,-0.69,45.52
1514028,-8.60,-5.38,1.45,-0.64,-0.17,0.40,45.57
1514560,-6.07,-6.26,2.19,-0.30,-0.11,-0.34,45.52
1515087,-8.71,-6.64,-0.14,-1.68,-0.28,0.31,45.61
1515617,-6.44,-4.47,1.15,0.21,-0.13,-0.21,45.47
1516143,-7.76,-8.66,1.85,1.15,-0.26,-0.41,45.42
1516676,-19.61,-7.64,8.67,-0.17,-0.67,0.71,45.61
1517203,-7.61,-4.25,0.74,-0.20,0.36,-0.02,45.47
1517735,-7.47,-5.92,2.01,0.04,-0.33,-0.58,45.52
1518260,-6.58,-5.77,1.63,-0.69,-0.02,0.27,45.42
1518791,-6.51,-5.32,-0.78,0.77,-0.29,-0.32,45.52
1519318,-6.85,-5.96,2.44,-1.43,0.51,-0.12,45.57
1519848,-8.28,-4.99,1.30,0.46,0.21,-0.21,45.47
1520377,-4.08,-10.16,1.44,0.16,0.04,-0.18,45.52
1520908,-6.05,-6.84,1.41,-0.65,0.06,0.49,45.38
1521437,-6.63,-9.73,0.95,0.39,0.05,0.24,45.47
1521967,-8.21,-4.64,-0.09,-1.14,-0.05,-0.03,45.42
1522498,-5.48,-8.45,0.19,-0.81,-0.44,0.95,45.57
1523026,-6.43,-9.37,0.88,0.66,-0.59,-0.33,45.57
1523558,-6.68,-7.99,0.27,-0.35,-0.46,0.23,45.52
1524085,-10.15,-6.86,-2.75,-1.15,0.76,0.72,45.52
1524616,-7.06,-4.24,2.24,-0.23,-0.27,-0.00,45.57
1525142,-6.26,-6.33,1.90,0.05,0.02,0.08,45.52
1525673,-6.41,-3.91,-0.22,-0.68,-0.03,0.24,45.61
1526244,-1.04,7.88,3.71,0.10,-4.37,2.02,45.57
1526775,5.07,0.22,-0.84,0.29,3.17,-0.93,45.61
1527347,-6.58,-7.62,2.48,-0.02,0.40,-0.49,45.52
1527879,-6.17,-6.91,2.31,-0.36,0.62,-0.18,45.57
1528408,-7.49,-2.76,0.98,-1.43,-0.30,0.49,45.61
1528939,-9.43,-7.28,-0.22,0.41,-0.68,-0.50,45.52
1529469,-7.89,-8.05,2.89,-0.85,-0.88,0.39,45.57
1529998,-6.15,-7.83,2.21,-0.27,0.11,0.04,45.52
1530529,-5.90,-6.19,1.53,0.06,0.50,0.23,45.52
1531057,-6.82,-6.01,1.48,0.26,0.27,-0.28,45.57
1531586,-7.92,-6.96,-0.74,-0.36,-0.34,-0.06,45.57
1532112,-6.19,-10.24,1.81,-0.65,0.40,-0.16,45.61
1532644,-9.22,-7.84,-0.67,0.37,-0.33,0.70,45.47
1533169,-7.23,-9.88,0.80,-0.57,0.15,0.10,45.57
1533702,-6.33,-7.27,2.67,0.03,-0.02,0.01,45.52
1534227,-6.09,-6.65,2.28,-0.27,0.07,0.25,45.61
1534759,-13.97,-9.30,5.28,0.34,2.59,-1.87,45.57
1535285,-6.66,-6.52,2.74,0.17,0.66,0.55,45.61
1535816,-6.91,-6.80,3.53,1.36,0.09,0.06,45.61
1536343,-7.89,-8.26,4.89,0.29,0.31,0.17,45.57
1536876,-5.52,-9.39,2.56,-0.66,0.71,-0.15,45.66
1537404,-13.54,-5.75,-0.57,-0.90,-0.40,-1.10,45.61
1537934,-7.26,-6.85,2.18,-0.41,-0.04,0.54,45.57
1538464,-5.36,-9.50,2.78,0.45,0.03,-0.53,45.66
1538993,-6.88,-9.78,4.42,-0.43,0.18,0.88,45.52
1539525,-6.03,-7.61,1.25,0.44,-0.05,-0.32,45.61
1540053,-8.05,-7.40,-2.09,-1.11,-1.12,0.69,45.57
1540586,-4.77,-7.49,1.32,0.33,-0.32,-0.27,45.61
1541113,-12.16,-5.04,0.91,-0.70,-0.15,1.20,45.61
1541644,-6.56,-7.98,2.30,0.29,0.02,0.22,45.57
1542215,-7.68,-5.25,1.16,0.08,-0.26,-0.05,45.61
1542792,-5.98,-8.53,2.01,-0.03,0.07,-0.20,45.66
1543319,-7.09,-7.03,2.50,-0.03,0.13,0.26,45.66
1543849,-6.01,-7.75,0.43,1.18,0.10,-0.16,45.61
1544377,-19.61,-7.88,-3.89,0.15,0.04,-0.38,45.71
1544911,-8.35,-7.69,0.37,0.23,0.15,0.49,45.66
1545440,-5.86,-7.95,1.88,-0.26,0.44,-0.25,45.52
1545970,-7.54,-7.01,1.47,-0.65,0.08,0.07,45.61
1546501,-10.91,-8.47,0.63,-0.07,0.16,0.13,45.75
1547030,-9.23,-9.65,-0.87,0.09,0.04,-1.20,45.71
1547562,-8.88,-6.82,-0.36,-0.35,-0.08,0.07,45.61
1548088,-5.87,-8.28,1.04,0.06,-0.32,-0.25,45.66
1548619,-5.26,-7.54,1.80,-0.87,-0.17,-0.27,45.71
1549144,-2.68,-7.60,2.67,0.27,0.00,-0.51,45.71
1549676,-5.64,-8.23,1.78,-0.75,-0.42,0.38,45.66
1550201,-6.27,-7.10,-0.11,0.28,-0.16,-0.50,45.61
1550734,-5.88,-10.68,-0.21,-0.56,-0.42,0.10,45.61
1551259,-19.61,-0.59,2.05,-4.06,3.36,-0.59,45.71
1551789,-9.02,-8.28,-2.67,-1.57,-0.57,0.10,45.66
1552315,-4.53,-6.43,2.89,-0.35,0.07,0.01,45.61
1552848,-6.08,-8.98,2.12,0.60,0.24,-0.44,45.61
1553376,-6.80,-5.65,1.23,-0.69,0.20,0.12,45.66
1553906,-6.44,-5.38,1.76,-0.08,0.07,-0.47,45.71
1554435,-6.06,-8.52,3.26,-0.17,0.98,0.35,45.71
1554964,-6.43,-7.21,1.58,0.11,0.73,0.40,45.66
1555494,-7.12,-5.32,1.77,-0.13,0.18,-0.68,45.66
1556023,-5.58,-8.98,1.81,-0.23,-0.01,0.03,45.71
1556556,-7.10,-9.21,0.14,-0.67,-0.78,-0.31,45.66
1557128,-5.10,-6.93,1.75,-0.41,-0.45,0.24,45.71
1557659,-11.07,-10.87,-0.01,0.73,-0.17,0.38,45.61
1558184,-7.97,-7.38,0.84,0.03,0.55,-0.00,45.75
1558716,-6.22,-6.17,1.53,0.02,-0.36,-0.14,45.57
1559241,-16.55,-8.79,-5.84,2.97,-3.91,0.26,45.71
1559817,-4.44,-9.07,0.62,0.08,0.54,-0.16,45.75
1560344,-5.84,-5.34,0.93,0.45,0.17,-0.83,45.75
1560877,-6.22,-6.27,0.63,0.06,0.36,0.32,45.80
1561406,-5.50,-6.35,1.39,0.81,0.29,-0.38,45.75
1561938,-8.79,-10.18,0.06,-0.62,-0.49,-0.48,45.66
1562468,-6.65,-6.94,1.31,-0.56,-0.04,0.15,45.71
1562997,-6.93,-5.53,0.73,0.70,-0.64,-0.64,45.66
1563528,-5.09,-7.01,2.36,-0.75,0.06,0.15,45.75
1564056,-4.73,-10.53,1.94,-0.53,-0.12,-0.40,45.80
1564590,-6.16,-6.61,-1.32,-0.94,-0.17,0.11,45.80
1565117,-6.23,-9.62,0.61,-0.73,-0.19,0.14,45.75
1565648,-3.80,-7.54,0.02,0.19,-0.27,-0.54,45.71
1566173,-3.96,-5.97,1.26,-1.18,-0.16,0.54,45.71
1566705,-8.35,-12.66,3.00,0.40,0.11,0.37,45.75
1567231,-4.81,-7.59,2.27,-0.12,-0.10,-0.01,45.80
1567762,-5.93,-7.05,-1.68,-1.68,0.46,-0.09,45.71
1568288,-19.61,-19.61,-9.05,3.98,0.81,0.25,45.75
1568819,-8.26,-8.41,0.47,1.30,1.99,0.68,45.80
1569346,-5.57,-7.50,2.15,0.41,0.31,-0.04,45.71
1569877,-5.38,-6.43,1.98,-1.15,-0.46,0.20,45.75
1570406,-4.71,-6.40,2.76,-0.21,-0.21,0.17,45.85
1570936,-4.81,-6.84,2.34,0.32,-0.07,0.12,45.80
1571466,-5.43,-7.13,1.36,0.28,0.46,0.11,45.75
1571994,-5.37,-6.60,1.02,0.07,0.10,-0.83,45.85
1572571,-7.02,-8.56,1.86,-0.46,-0.33,0.17,45.89
1573099,-11.49,-9.39,-0.10,-0.70,0.56,-0.04,45.85
1573629,7.81,-19.61,8.10,2.67,1.44,-0.37,45.66
1574153,-6.78,-8.54,2.83,-0.00,0.52,0.27,45.80
1574685,4.00,-19.61,7.09,3.33,-2.26,-4.37,45.85
1575209,-8.71,-4.87,1.29,-0.29,0.18,0.56,45.85
1575740,-6.77,-7.88,0.08,-0.32,-0.13,0.21,45.71
1576310,-6.08,-9.20,1.32,-0.15,0.14,0.09,45.85
1576843,-5.46,-6.58,2.15,-0.46,0.21,-0.46,45.85
1577371,-6.79,-4.13,2.19,-2.63,-0.15,0.60,45.80
1577902,-9.02,-5.80,-1.10,1.32,-1.13,-0.58,45.85
1578432,-5.98,-9.46,-1.00,0.10,-0.30,-0.48,45.75
1578961,-5.36,-9.12,1.47,-0.19,0.42,-0.31,45.80
1579491,-8.90,-11.04,4.21,-1.06,-0.15,0.71,45.85
1580019,-10.41,-4.87,1.85,0.08,-0.38,-0.36,45.85
1580551,-6.82,-10.49,2.31,0.23,0.48,0.07,45.71
1581079,-5.50,-5.84,2.02,0.55,0.09,-0.01,45.85
1581609,-4.34,-6.01,1.49,-0.20,-0.32,-0.38,45.85
1582134,1.90,-7.94,3.26,0.11,0.05,-0.36,45.80
1582665,-3.00,-6.89,2.80,-0.98,-0.51,-0.13,45.80
1583190,-5.49,-8.70,1.28,-0.35,-0.02,0.12,45.85
1583722,-7.59,-7.70,1.84,-0.10,0.04,0.02,45.80
1584249,-1.43,-0.52,-4.95,-0.60,-2.42,-0.22,45.89
1584781,-6.32,-7.20,2.19,-0.78,0.52,0.37,45.85
1585307,-3.55,-6.30,2.91,-0.81,0.01,0.14,45.89
1585837,-2.38,-7.56,1.18,-0.63,0.57,-0.59,45.89
1586365,-5.75,-7.77,0.11,-1.09,-0.15,0.36,45.94
1586896,-7.18,-3.45,-1.58,1.25,-1.87,-1.02,45.80
1587464,-6.76,-10.42,-0.56,-0.38,-0.16,0.01,45.89
1587993,-4.07,-7.98,1.53,-0.21,0.71,-0.13,45.94
1588524,-5.27,-8.30,2.88,0.60,0.25,-0.07,45.99
1589053,-6.44,-10.00,1.45,-0.92,0.43,0.36,45.80
1589587,-6.94,-7.41,0.73,0.22,-0.25,-0.59,45.94
1590114,-5.48,-5.88,0.30,-0.53,-0.47,0.39,45.89
1590645,1.09,-3.56,-1.62,-1.73,-1.94,-0.71,45.89
1591170,-7.63,-7.22,3.19,0.71,0.49,0.71,45.94
1591702,-5.67,-7.60,2.25,0.99,-0.02,-0.48,45.80
1592227,-4.67,-7.08,1.67,-0.60,0.24,0.35,45.89
1592759,-5.58,-7.12,1.98,0.47,0.63,0.06,45.85
1593331,-6.26,-7.95,2.22,0.10,-0.04,-0.76,45.89
1593863,-4.52,-8.18,1.81,-0.99,-0.58,-0.09,45.89
1594391,-7.75,-7.19,1.29,-0.21,-0.34,0.39,45.94
1594921,-6.21,-9.16,2.01,-0.94,-0.47,-0.08,45.89
1595452,-6.46,-6.57,0.46,0.04,-0.16,0.25,45.89
1595981,-0.88,-6.51,1.59,-0.19,-0.25,0.01,45.85
1596512,-10.45,-10.09,3.18,-0.47,-0.23,-0.47,45.89
1597041,-7.32,-9.31,-1.29,-0.66,-0.30,0.09,45.89
1597573,-2.76,-6.13,0.13,1.43,-0.59,-0.47,45.85
1598099,-7.62,-7.64,-0.95,0.07,0.12,-0.06,45.99
1598629,-6.25,-5.74,1.97,-0.65,-0.38,-0.02,45.89
1599154,-4.97,-8.91,0.47,0.45,0.11,-0.07,45.94
1599686,-5.65,-8.56,1.77,0.72,1.56,-1.03,45.94
1600210,-6.12,-6.15,1.94,0.23,1.87,-0.17,45.99
1600742,-6.32,-8.85,0.73,-0.89,-1.24,0.07,45.94
1601268,-4.92,-6.55,1.58,0.26,-0.26,-0.07,45.94
1601798,-6.92,-6.86,3.37,0.39,-0.31,-0.56,45.99
1602370,-7.18,-7.65,3.31,0.62,-0.17,0.45,46.04
1602901,-4.35,-12.02,1.06,0.81,-0.28,-0.01,45.99
1603430,-8.45,-6.26,1.49,-0.19,-0.18,0.02,45.99
1603959,12.14,-6.01,2.82,1.34,-0.26,-1.79,45.94
1604489,-4.76,-9.76,2.91,-1.09,0.36,-0.48,46.08
1605018,-6.37,-6.55,2.80,-0.04,0.16,0.14,46.08
1605550,-4.77,-8.04,0.89,-0.29,0.36,-0.32,46.04
1606077,-7.65,-4.85,2.34,-0.84,-0.31,0.13,46.04
1606610,-9.81,-8.71,2.04,0.45,-1.28,-0.26,45.89
1607135,0.75,-7.31,0.48,0.55,-1.13,-0.55,46.04
1607666,-3.93,-12.19,2.08,-0.13,0.06,0.23,46.04
1608190,-1.40,-9.00,2.03,-0.34,-0.94,-0.18,45.89
