Time(ms),Latitude,Longitude,Altitude,Speed,UTC_Time,Date,Sats,Direction
1185161,-16.581209,-49.302146,731.50,0.46,14:28:27,91224,9,289.09
1185694,-16.581209,-49.302146,731.60,0.43,14:28:28,91224,9,289.09
1186217,-16.581209,-49.302146,731.60,0.43,14:28:28,91224,9,289.09
1186749,-16.581209,-49.302145,731.80,0.15,14:28:29,91224,9,289.09
1187273,-16.581210,-49.302144,731.80,0.17,14:28:30,91224,9,289.09
1187804,-16.581210,-49.302144,732.00,0.17,14:28:30,91224,10,289.09
1188329,-16.581210,-49.302144,732.00,0.19,14:28:31,91224,10,289.09
1188862,-16.581210,-49.302144,732.10,0.19,14:28:31,91224,10,289.09
1189390,-16.581210,-49.302143,732.10,0.28,14:28:32,91224,9,289.09
1189921,-16.581210,-49.302143,732.10,0.28,14:28:32,91224,9,289.09
1190495,-16.581211,-49.302142,732.20,0.33,14:28:33,91224,9,289.09
1191024,-16.581211,-49.302142,732.20,0.33,14:28:33,91224,9,289.09
1191556,-16.581210,-49.302141,732.10,0.15,14:28:34,91224,10,289.09
1192083,-16.581210,-49.302141,732.10,0.15,14:28:34,91224,10,289.09
1192613,-16.581209,-49.302140,732.00,0.07,14:28:35,91224,10,289.09
1193139,-16.581209,-49.302140,732.00,0.07,14:28:35,91224,10,289.09
1193670,-16.581208,-49.302139,731.80,0.30,14:28:36,91224,10,289.09
1194194,-16.581208,-49.302139,731.80,0.30,14:28:36,91224,10,289.09
1194726,-16.581207,-49.302138,731.80,0.26,14:28:37,91224,10,289.09
1195297,-16.581208,-49.302137,731.80,0.41,14:28:38,91224,10,289.09
1195827,-16.581208,-49.302137,731.90,0.41,14:28:38,91224,9,289.09
1196355,-16.581208,-49.302136,731.90,0.15,14:28:39,91224,9,289.09
1196886,-16.581208,-49.302136,731.70,0.15,14:28:39,91224,10,289.09
1197415,-16.581208,-49.302135,731.70,0.30,14:28:40,91224,9,289.09
1197944,-16.581208,-49.302135,731.70,0.30,14:28:40,91224,9,289.09
1198474,-16.581208,-49.302134,731.60,0.31,14:28:41,91224,9,289.09
1199002,-16.581208,-49.302134,731.60,0.31,14:28:41,91224,9,289.09
1199533,-16.581210,-49.302134,731.80,0.31,14:28:42,91224,9,289.09
1200060,-16.581210,-49.302134,731.80,0.31,14:28:42,91224,9,289.09
1200592,-16.581211,-49.302133,731.80,0.30,14:28:43,91224,9,289.09
1201121,-16.581211,-49.302133,731.80,0.30,14:28:43,91224,9,289.09
1201652,-16.581212,-49.302133,731.80,0.33,14:28:44,91224,9,289.09
1202177,-16.581212,-49.302133,731.80,0.33,14:28:44,91224,9,289.09
1202709,-16.581213,-49.302134,732.10,0.72,14:28:45,91224,9,289.09
1203233,-16.581213,-49.302134,732.10,0.72,14:28:45,91224,9,289.09
1203764,-16.581215,-49.302134,732.30,0.35,14:28:46,91224,9,289.09
1204290,-16.581219,-49.302134,732.30,1.80,14:28:47,91224,9,289.09
1204820,-16.581219,-49.302134,732.10,1.80,14:28:47,91224,9,289.09
1205348,-16.581217,-49.302134,732.10,0.93,14:28:48,91224,9,289.09
1205879,-16.581217,-49.302134,731.90,0.93,14:28:48,91224,9,289.09
1206407,-16.581218,-49.302136,731.90,0.65,14:28:49,91224,9,289.09
1206938,-16.581218,-49.302136,731.90,0.65,14:28:49,91224,9,289.09
1207513,-16.581217,-49.302133,732.00,1.85,14:28:50,91224,9,289.09
1208040,-16.581217,-49.302133,732.00,1.85,14:28:50,91224,9,289.09
1208573,-16.581215,-49.302131,732.00,1.00,14:28:51,91224,10,289.09
1209099,-16.581215,-49.302131,732.00,1.00,14:28:51,91224,10,289.09
1209630,-16.581216,-49.302129,731.40,2.17,14:28:52,91224,9,289.09
1210200,-16.581216,-49.302129,731.40,2.17,14:28:52,91224,9,289.09
1210732,-16.581215,-49.302130,731.50,1.17,14:28:53,91224,9,289.09
1211257,-16.581212,-49.302128,731.50,1.43,14:28:54,91224,9,289.09
1211787,-16.581212,-49.302128,731.90,1.43,14:28:54,91224,9,289.09
1212313,-16.581210,-49.302128,731.90,0.13,14:28:55,91224,9,289.09
1212845,-16.581210,-49.302128,731.80,0.13,14:28:55,91224,9,289.09
1213373,-16.581208,-49.302129,731.70,0.81,14:28:56,91224,9,289.09
1213903,-16.581208,-49.302129,731.70,0.81,14:28:56,91224,9,289.09
1214432,-16.581208,-49.302128,730.70,1.13,14:28:57,91224,10,289.09
1214961,-16.581208,-49.302128,730.70,1.13,14:28:57,91224,10,289.09
1215491,-16.581214,-49.302131,731.00,3.37,14:28:58,91224,9,262.16
1216019,-16.581214,-49.302131,731.00,3.37,14:28:58,91224,9,262.16
1216550,-16.581217,-49.302133,731.30,1.59,14:28:59,91224,8,262.16
1217076,-16.581217,-49.302133,731.30,1.59,14:28:59,91224,8,262.16
1217607,-16.581219,-49.302139,731.50,1.61,14:29:0,91224,9,262.16
1218133,-16.581219,-49.302139,731.50,1.61,14:29:0,91224,9,262.16
1218665,-16.581221,-49.302144,731.50,1.70,14:29:1,91224,10,257.35
1219190,-16.581221,-49.302144,731.50,1.70,14:29:1,91224,10,257.35
1219722,-16.581224,-49.302147,731.70,1.46,14:29:2,91224,10,257.35
1220247,-16.581224,-49.302147,731.70,1.46,14:29:2,91224,10,257.35
1220778,-16.581225,-49.302152,732.00,1.78,14:29:3,91224,9,257.35
1221303,-16.581228,-49.302154,732.00,1.56,14:29:4,91224,9,257.35
1221834,-16.581228,-49.302154,732.40,1.56,14:29:4,91224,10,257.35
1222361,-16.581229,-49.302154,732.40,0.72,14:29:5,91224,10,257.35
1222893,-16.581229,-49.302154,732.20,0.72,14:29:5,91224,9,257.35
1223421,-16.581231,-49.302161,731.80,3.09,14:29:6,91224,9,256.13
1223997,-16.581231,-49.302161,731.80,3.09,14:29:6,91224,9,256.13
1224527,-16.581233,-49.302165,731.00,1.57,14:29:7,91224,9,256.13
1225099,-16.581233,-49.302165,731.00,1.57,14:29:7,91224,9,256.13
1225631,-16.581232,-49.302169,730.60,2.33,14:29:8,91224,9,256.13
1226155,-16.581232,-49.302169,730.60,2.33,14:29:8,91224,9,256.13
1226688,-16.581236,-49.302174,730.60,1.91,14:29:9,91224,9,256.13
1227211,-16.581236,-49.302174,730.60,1.91,14:29:9,91224,9,256.13
1227743,-16.581242,-49.302177,730.70,1.83,14:29:10,91224,9,256.13
1228268,-16.581242,-49.302185,730.70,2.96,14:29:11,91224,9,262.78
1228798,-16.581242,-49.302185,730.00,2.96,14:29:11,91224,9,262.78
1229326,-16.581239,-49.302187,730.00,0.20,14:29:12,91224,9,262.78
1229859,-16.581239,-49.302187,729.40,0.20,14:29:12,91224,9,262.78
1230386,-16.581239,-49.302188,729.60,0.31,14:29:13,91224,10,262.78
1230918,-16.581239,-49.302188,729.60,0.31,14:29:13,91224,10,262.78
1231447,-16.581239,-49.302189,729.50,0.13,14:29:14,91224,10,262.78
1231976,-16.581239,-49.302189,729.50,0.13,14:29:14,91224,10,262.78
1232505,-16.581239,-49.302189,729.60,0.11,14:29:15,91224,10,262.78
1233033,-16.581239,-49.302189,729.60,0.11,14:29:15,91224,10,262.78
1233566,-16.581237,-49.302190,729.30,0.13,14:29:16,91224,10,262.78
1234094,-16.581237,-49.302190,729.30,0.13,14:29:16,91224,10,262.78
1234624,-16.581235,-49.302191,729.60,0.37,14:29:17,91224,10,262.78
1235149,-16.581235,-49.302191,729.60,0.37,14:29:17,91224,10,262.78
1235680,-16.581234,-49.302190,729.60,0.06,14:29:18,91224,9,262.78
1236204,-16.581234,-49.302190,729.60,0.06,14:29:18,91224,9,262.78
1236736,-16.581234,-49.302191,729.50,0.50,14:29:19,91224,9,262.78
1237261,-16.581233,-49.302191,729.50,0.44,14:29:20,91224,9,262.78
1237792,-16.581233,-49.302191,729.60,0.44,14:29:20,91224,9,262.78
1238318,-16.581232,-49.302190,729.60,0.07,14:29:21,91224,9,262.78
1238850,-16.581232,-49.302190,729.60,0.07,14:29:21,91224,9,262.78
1239378,-16.581232,-49.302191,729.80,0.13,14:29:22,91224,9,262.78
1239908,-16.581232,-49.302191,729.80,0.13,14:29:22,91224,9,262.78
1240482,-16.581231,-49.302190,729.90,0.09,14:29:23,91224,9,262.78
1241056,-16.581231,-49.302190,729.90,0.09,14:29:23,91224,9,262.78
1241588,-16.581233,-49.302189,730.00,0.87,14:29:24,91224,9,262.78
1242115,-16.581233,-49.302189,730.00,0.87,14:29:24,91224,9,262.78
1242647,-16.581234,-49.302189,730.30,0.48,14:29:25,91224,10,262.78
1243172,-16.581234,-49.302189,730.30,0.48,14:29:25,91224,10,262.78
1243704,-16.581234,-49.302189,730.50,0.17,14:29:26,91224,9,262.78
1244227,-16.581234,-49.302189,730.50,0.17,14:29:26,91224,9,262.78
1244759,-16.581235,-49.302190,730.90,0.13,14:29:27,91224,9,262.78
1245284,-16.581235,-49.302191,730.90,0.19,14:29:28,91224,9,262.78
1245816,-16.581235,-49.302191,731.10,0.19,14:29:28,91224,9,262.78
1246346,-16.581236,-49.302191,731.10,0.20,14:29:29,91224,9,262.78
1246878,-16.581236,-49.302191,731.10,0.20,14:29:29,91224,8,262.78
1247405,-16.581236,-49.302192,731.20,0.02,14:29:30,91224,8,262.78
1247936,-16.581236,-49.302192,731.20,0.02,14:29:30,91224,8,262.78
1248464,-16.581236,-49.302192,731.20,0.09,14:29:31,91224,8,262.78
1248994,-16.581236,-49.302192,731.20,0.09,14:29:31,91224,8,262.78
1249525,-16.581236,-49.302193,731.10,0.13,14:29:32,91224,9,262.78
1250052,-16.581236,-49.302193,731.10,0.13,14:29:32,91224,9,262.78
1250585,-16.581236,-49.302192,731.30,0.61,14:29:33,91224,9,262.78
1251111,-16.581236,-49.302192,731.30,0.61,14:29:33,91224,9,262.78
1251641,-16.581236,-49.302192,731.10,0.09,14:29:34,91224,10,262.78
1252167,-16.581236,-49.302192,731.10,0.09,14:29:34,91224,10,262.78
1252699,-16.581236,-49.302192,731.20,0.11,14:29:35,91224,10,262.78
1253222,-16.581236,-49.302192,731.20,0.11,14:29:35,91224,10,262.78
1253754,-16.581238,-49.302192,731.30,0.50,14:29:36,91224,10,262.78
1254283,-16.581242,-49.302189,731.30,2.61,14:29:37,91224,10,262.78
1254813,-16.581242,-49.302189,731.30,2.61,14:29:37,91224,10,262.78
1255386,-16.581245,-49.302185,731.40,2.02,14:29:38,91224,9,262.78
1255917,-16.581245,-49.302185,731.40,2.02,14:29:38,91224,9,262.78
1256446,-16.581254,-49.302182,731.60,3.76,14:29:39,91224,9,189.93
1256974,-16.581254,-49.302182,731.60,3.76,14:29:39,91224,9,189.93
1257550,-16.581261,-49.302182,731.50,2.02,14:29:40,91224,9,189.93
1258079,-16.581261,-49.302182,731.50,2.02,14:29:40,91224,9,189.93
1258609,-16.581265,-49.302186,731.50,2.74,14:29:41,91224,10,196.10
1259135,-16.581265,-49.302186,731.50,2.74,14:29:41,91224,10,196.10
1259666,-16.581271,-49.302189,731.80,2.61,14:29:42,91224,10,195.88
1260191,-16.581271,-49.302189,731.80,2.61,14:29:42,91224,10,195.88
1260723,-16.581275,-49.302196,731.90,3.28,14:29:43,91224,10,195.88
1261248,-16.581275,-49.302196,731.90,3.28,14:29:43,91224,10,195.88
1261779,-16.581279,-49.302201,731.70,2.07,14:29:44,91224,10,195.88
1262306,-16.581277,-49.302205,731.70,3.07,14:29:45,91224,10,246.81
1262835,-16.581277,-49.302205,731.70,3.07,14:29:45,91224,9,246.81
1263362,-16.581278,-49.302209,731.70,1.41,14:29:46,91224,9,246.81
1263894,-16.581278,-49.302209,731.60,1.41,14:29:46,91224,10,246.81
1264423,-16.581282,-49.302210,731.80,0.96,14:29:47,91224,10,246.81
1264952,-16.581282,-49.302210,731.80,0.96,14:29:47,91224,10,246.81
1265482,-16.581283,-49.302209,731.80,0.37,14:29:48,91224,9,246.81
1266011,-16.581283,-49.302209,731.80,0.37,14:29:48,91224,9,246.81
1266542,-16.581283,-49.302208,732.00,0.33,14:29:49,91224,9,246.81
1267070,-16.581283,-49.302208,732.00,0.33,14:29:49,91224,9,246.81
1267602,-16.581283,-49.302207,731.90,0.35,14:29:50,91224,9,246.81
1268128,-16.581283,-49.302207,731.90,0.35,14:29:50,91224,9,246.81
1268660,-16.581283,-49.302209,731.70,0.35,14:29:51,91224,9,246.81
1269185,-16.581283,-49.302209,731.70,0.35,14:29:51,91224,9,246.81
1269717,-16.581283,-49.302208,731.60,1.04,14:29:52,91224,10,246.81
1270289,-16.581286,-49.302207,731.60,1.09,14:29:53,91224,10,246.81
1270819,-16.581286,-49.302207,731.60,1.09,14:29:53,91224,9,246.81
1271345,-16.581288,-49.302207,731.60,0.24,14:29:54,91224,9,246.81
1271878,-16.581288,-49.302207,731.70,0.24,14:29:54,91224,10,246.81
1272405,-16.581289,-49.302207,731.70,0.06,14:29:55,91224,10,246.81
1272936,-16.581289,-49.302207,731.70,0.06,14:29:55,91224,10,246.81
1273466,-16.581290,-49.302206,731.60,0.04,14:29:56,91224,10,246.81
1273994,-16.581290,-49.302206,731.60,0.04,14:29:56,91224,10,246.81
1274571,-16.581291,-49.302207,731.50,0.13,14:29:57,91224,10,246.81
1275098,-16.581291,-49.302207,731.50,0.13,14:29:57,91224,10,246.81
1275628,-16.581292,-49.302207,731.40,0.24,14:29:58,91224,10,246.81
1276153,-16.581292,-49.302207,731.40,0.24,14:29:58,91224,10,246.81
1276684,-16.581293,-49.302207,731.30,0.07,14:29:59,91224,10,246.81
1277209,-16.581293,-49.302207,731.30,0.07,14:29:59,91224,10,246.81
1277741,-16.581294,-49.302206,731.20,0.07,14:30:0,91224,10,246.81
1278267,-16.581294,-49.302206,731.20,0.04,14:30:1,91224,10,246.81
1278797,-16.581294,-49.302206,731.10,0.04,14:30:1,91224,10,246.81
1279323,-16.581294,-49.302205,731.10,0.20,14:30:2,91224,10,246.81
1279855,-16.581294,-49.302205,731.10,0.20,14:30:2,91224,10,246.81
1280383,-16.581295,-49.302206,731.10,0.41,14:30:3,91224,10,246.81
1280913,-16.581295,-49.302206,731.10,0.41,14:30:3,91224,10,246.81
1281442,-16.581295,-49.302206,731.10,0.17,14:30:4,91224,10,246.81
1281971,-16.581295,-49.302206,731.10,0.17,14:30:4,91224,10,246.81
1282502,-16.581295,-49.302207,731.20,0.07,14:30:5,91224,10,246.81
1283030,-16.581295,-49.302207,731.20,0.07,14:30:5,91224,10,246.81
1283562,-16.581295,-49.302207,731.20,0.13,14:30:6,91224,10,246.81
1284089,-16.581295,-49.302207,731.20,0.13,14:30:6,91224,10,246.81
1284619,-16.581295,-49.302208,731.20,0.13,14:30:7,91224,10,246.81
1285144,-16.581295,-49.302208,731.20,0.13,14:30:7,91224,10,246.81
1285714,-16.581296,-49.302208,731.50,0.19,14:30:8,91224,10,246.81
1286241,-16.581296,-49.302208,731.50,0.19,14:30:8,91224,10,246.81
1286773,-16.581297,-49.302208,731.80,0.24,14:30:9,91224,10,246.81
1287299,-16.581298,-49.302208,731.80,0.70,14:30:10,91224,10,246.81
1287828,-16.581298,-49.302208,732.20,0.70,14:30:10,91224,9,246.81
1288355,-16.581299,-49.302208,732.20,0.46,14:30:11,91224,9,246.81
1288886,-16.581299,-49.302208,732.50,0.46,14:30:11,91224,10,246.81
1289413,-16.581299,-49.302208,732.70,0.04,14:30:12,91224,10,246.81
1289944,-16.581299,-49.302208,732.70,0.04,14:30:12,91224,10,246.81
1290474,-16.581299,-49.302208,733.00,0.17,14:30:13,91224,10,246.81
1291048,-16.581299,-49.302208,733.00,0.17,14:30:13,91224,10,246.81
1291580,-16.581298,-49.302208,733.10,0.09,14:30:14,91224,10,246.81
1292108,-16.581298,-49.302208,733.10,0.09,14:30:14,91224,10,246.81
1292639,-16.581298,-49.302207,733.50,0.59,14:30:15,91224,10,246.81
1293164,-16.581298,-49.302207,733.50,0.59,14:30:15,91224,10,246.81
1293696,-16.581298,-49.302207,733.40,0.31,14:30:16,91224,10,246.81
1294222,-16.581298,-49.302207,733.40,0.31,14:30:16,91224,10,246.81
1294753,-16.581298,-49.302206,733.60,0.24,14:30:17,91224,10,246.81
1295278,-16.581297,-49.302206,733.60,0.59,14:30:18,91224,10,246.81
1295808,-16.581297,-49.302206,733.40,0.59,14:30:18,91224,10,246.81
1296335,-16.581296,-49.302206,733.40,0.37,14:30:19,91224,10,246.81
1296867,-16.581296,-49.302206,733.30,0.37,14:30:19,91224,10,246.81
1297396,-16.581296,-49.302206,733.30,0.37,14:30:20,91224,10,246.81
1297926,-16.581296,-49.302206,733.30,0.37,14:30:20,91224,10,246.81
1298456,-16.581295,-49.302207,733.00,0.07,14:30:21,91224,9,246.81
1298984,-16.581295,-49.302207,733.00,0.07,14:30:21,91224,9,246.81
1299516,-16.581295,-49.302207,733.00,0.30,14:30:22,91224,10,246.81
1300044,-16.581295,-49.302207,733.00,0.30,14:30:22,91224,10,246.81
1300620,-16.581296,-49.302206,732.80,1.43,14:30:23,91224,9,246.81
1301146,-16.581296,-49.302206,732.80,1.43,14:30:23,91224,9,246.81
1301677,-16.581298,-49.302200,732.60,3.19,14:30:24,91224,10,246.81
1302200,-16.581298,-49.302200,732.60,3.19,14:30:24,91224,10,246.81
1302734,-16.581305,-49.302197,732.40,3.13,14:30:25,91224,10,198.89
1303259,-16.581305,-49.302197,732.40,3.13,14:30:25,91224,10,198.89
1303791,-16.581312,-49.302194,732.50,2.96,14:30:26,91224,10,174.55
1304316,-16.581319,-49.302189,732.50,3.30,14:30:27,91224,10,158.79
1304845,-16.581319,-49.302189,732.30,3.30,14:30:27,91224,10,158.79
1305372,-16.581324,-49.302186,732.30,2.37,14:30:28,91224,10,156.65
1305903,-16.581324,-49.302186,732.10,2.37,14:30:28,91224,10,156.65
1306433,-16.581330,-49.302182,732.00,2.30,14:30:29,91224,10,156.65
1306962,-16.581330,-49.302182,732.00,2.30,14:30:29,91224,10,156.65
1307492,-16.581338,-49.302179,731.80,3.33,14:30:30,91224,10,164.26
1308064,-16.581338,-49.302179,731.80,3.33,14:30:30,91224,10,164.26
1308597,-16.581346,-49.302176,731.70,3.82,14:30:31,91224,10,161.14
1309123,-16.581346,-49.302176,731.70,3.82,14:30:31,91224,10,161.14
1309654,-16.581355,-49.302173,731.40,4.15,14:30:32,91224,10,160.31
1310179,-16.581355,-49.302173,731.40,4.15,14:30:32,91224,10,160.31
1310713,-16.581364,-49.302170,731.20,3.63,14:30:33,91224,10,161.62
1311237,-16.581364,-49.302170,731.20,3.63,14:30:33,91224,10,161.62
1311769,-16.581373,-49.302166,730.90,3.89,14:30:34,91224,10,161.32
1312295,-16.581383,-49.302162,730.90,4.56,14:30:35,91224,10,158.42
1312825,-16.581383,-49.302162,730.70,4.56,14:30:35,91224,10,158.42
1313351,-16.581392,-49.302160,730.70,3.82,14:30:36,91224,10,165.24
1313884,-16.581392,-49.302160,730.60,3.82,14:30:36,91224,10,165.24
1314414,-16.581401,-49.302159,730.50,3.20,14:30:37,91224,10,167.95
1314944,-16.581401,-49.302159,730.50,3.20,14:30:37,91224,10,167.95
1315518,-16.581411,-49.302159,730.30,4.17,14:30:38,91224,10,174.41
1316047,-16.581411,-49.302159,730.30,4.17,14:30:38,91224,10,174.41
1316580,-16.581423,-49.302158,730.10,5.13,14:30:39,91224,10,175.29
1317106,-16.581423,-49.302158,730.10,5.13,14:30:39,91224,10,175.29
1317637,-16.581432,-49.302155,730.50,3.61,14:30:40,91224,10,173.79
1318161,-16.581432,-49.302155,730.50,3.61,14:30:40,91224,10,173.79
1318695,-16.581441,-49.302155,730.30,3.57,14:30:41,91224,10,173.95
1319220,-16.581441,-49.302155,730.30,3.57,14:30:41,91224,10,173.95
1319752,-16.581451,-49.302154,730.30,4.35,14:30:42,91224,10,177.38
1320278,-16.581462,-49.302154,730.30,4.15,14:30:43,91224,10,176.10
1320809,-16.581462,-49.302154,730.10,4.15,14:30:43,91224,10,176.10
1321336,-16.581472,-49.302155,730.10,3.96,14:30:44,91224,10,182.40
1321868,-16.581472,-49.302155,729.90,3.96,14:30:44,91224,9,182.40
1322397,-16.581482,-49.302156,729.80,4.48,14:30:45,91224,10,185.48
1322928,-16.581482,-49.302156,729.80,4.48,14:30:45,91224,10,185.48
1323457,-16.581493,-49.302159,729.50,4.06,14:30:46,91224,10,189.48
1323986,-16.581493,-49.302159,729.50,4.06,14:30:46,91224,10,189.48
1324561,-16.581503,-49.302161,729.30,3.80,14:30:47,91224,10,192.56
1325090,-16.581503,-49.302161,729.30,3.80,14:30:47,91224,10,192.56
1325620,-16.581513,-49.302163,728.90,3.94,14:30:48,91224,10,190.08
1326146,-16.581513,-49.302163,728.90,3.94,14:30:48,91224,10,190.08
1326678,-16.581525,-49.302163,728.20,4.32,14:30:49,91224,10,184.34
1327202,-16.581525,-49.302163,728.20,4.32,14:30:49,91224,10,184.34
1327734,-16.581533,-49.302163,727.80,3.52,14:30:50,91224,10,186.60
1328259,-16.581533,-49.302163,727.80,3.52,14:30:50,91224,10,186.60
1328789,-16.581543,-49.302163,727.80,4.11,14:30:51,91224,10,189.87
1329315,-16.581552,-49.302164,727.80,3.98,14:30:52,91224,10,187.15
1329844,-16.581552,-49.302164,727.50,3.98,14:30:52,91224,10,187.15
1330372,-16.581560,-49.302166,727.50,3.19,14:30:53,91224,10,194.21
1330948,-16.581560,-49.302166,727.60,3.19,14:30:53,91224,10,194.21
1331479,-16.581569,-49.302168,727.10,3.67,14:30:54,91224,10,191.86
1332008,-16.581569,-49.302168,727.10,3.67,14:30:54,91224,10,191.86
1332539,-16.581577,-49.302170,726.70,3.50,14:30:55,91224,10,190.25
1333067,-16.581577,-49.302170,726.70,3.50,14:30:55,91224,10,190.25
1333596,-16.581588,-49.302173,726.20,3.94,14:30:56,91224,10,198.65
1334122,-16.581588,-49.302173,726.20,3.94,14:30:56,91224,10,198.65
1334654,-16.581598,-49.302174,725.80,4.52,14:30:57,91224,10,190.81
1335179,-16.581598,-49.302174,725.80,4.52,14:30:57,91224,10,190.81
1335712,-16.581610,-49.302172,725.80,4.59,14:30:58,91224,10,187.27
1336237,-16.581610,-49.302172,725.80,4.59,14:30:58,91224,10,187.27
1336769,-16.581619,-49.302172,725.50,3.56,14:30:59,91224,10,187.55
1337295,-16.581629,-49.302173,725.50,4.41,14:31:0,91224,10,183.84
1337825,-16.581629,-49.302173,725.40,4.41,14:31:0,91224,10,183.84
1338352,-16.581641,-49.302177,725.40,4.91,14:31:1,91224,10,192.39
1338885,-16.581641,-49.302177,725.30,4.91,14:31:1,91224,10,192.39
1339414,-16.581650,-49.302180,724.80,3.54,14:31:2,91224,10,193.72
1339944,-16.581650,-49.302180,724.80,3.54,14:31:2,91224,10,193.72
1340474,-16.581665,-49.302178,724.00,6.96,14:31:3,91224,10,176.74
1341002,-16.581665,-49.302178,724.00,6.96,14:31:3,91224,10,176.74
1341580,-16.581678,-49.302176,724.10,4.32,14:31:4,91224,10,174.32
1342105,-16.581678,-49.302176,724.10,4.32,14:31:4,91224,10,174.32
1342638,-16.581689,-49.302177,724.00,4.89,14:31:5,91224,10,183.25
1343163,-16.581689,-49.302177,724.00,4.89,14:31:5,91224,10,183.25
1343695,-16.581701,-49.302178,724.10,4.46,14:31:6,91224,10,182.01
1344220,-16.581701,-49.302178,724.10,4.46,14:31:6,91224,10,182.01
1344752,-16.581709,-49.302178,724.50,3.20,14:31:7,91224,10,185.25
1345277,-16.581717,-49.302182,724.50,3.91,14:31:8,91224,10,195.44
1345845,-16.581717,-49.302182,724.60,3.91,14:31:8,91224,10,195.44
1346373,-16.581727,-49.302184,724.60,3.89,14:31:9,91224,10,192.81
1346905,-16.581727,-49.302184,724.00,3.89,14:31:9,91224,10,192.81
1347434,-16.581737,-49.302184,723.70,4.56,14:31:10,91224,10,183.10
1347964,-16.581737,-49.302184,723.70,4.56,14:31:10,91224,10,183.10
1348494,-16.581748,-49.302186,723.50,4.20,14:31:11,91224,10,189.10
1349022,-16.581748,-49.302186,723.50,4.20,14:31:11,91224,10,189.10
1349554,-16.581758,-49.302192,723.10,4.82,14:31:12,91224,10,202.71
1350081,-16.581758,-49.302192,723.10,4.82,14:31:12,91224,10,202.71
1350612,-16.581766,-49.302194,722.70,2.93,14:31:13,91224,10,202.71
1351137,-16.581766,-49.302194,722.70,2.93,14:31:13,91224,10,202.71
1351668,-16.581772,-49.302194,722.90,3.13,14:31:14,91224,10,203.91
1352193,-16.581772,-49.302194,722.90,3.13,14:31:14,91224,10,203.91
1352726,-16.581782,-49.302197,722.70,4.17,14:31:15,91224,10,196.35
1353250,-16.581782,-49.302197,722.70,4.17,14:31:15,91224,10,196.35
1353783,-16.581792,-49.302198,723.00,4.26,14:31:16,91224,10,190.10
1354309,-16.581804,-49.302201,723.00,4.87,14:31:17,91224,10,193.67
1354840,-16.581804,-49.302201,723.00,4.87,14:31:17,91224,10,193.67
1355366,-16.581815,-49.302204,723.00,4.06,14:31:18,91224,10,196.69
1355898,-16.581815,-49.302204,722.80,4.06,14:31:18,91224,10,196.69
1356427,-16.581825,-49.302207,723.10,4.61,14:31:19,91224,10,193.18
1356956,-16.581825,-49.302207,723.10,4.61,14:31:19,91224,10,193.18
1357487,-16.581836,-49.302208,722.90,4.52,14:31:20,91224,10,190.63
1358058,-16.581836,-49.302208,722.90,4.52,14:31:20,91224,10,190.63
1358591,-16.581847,-49.302210,723.30,4.39,14:31:21,91224,10,193.14
1359117,-16.581847,-49.302210,723.30,4.39,14:31:21,91224,10,193.14
1359650,-16.581856,-49.302213,723.30,4.35,14:31:22,91224,10,201.01
1360175,-16.581856,-49.302213,723.30,4.35,14:31:22,91224,10,201.01
1360744,-16.581866,-49.302217,722.80,3.87,14:31:23,91224,10,199.52
1361270,-16.581874,-49.302221,722.80,3.41,14:31:24,91224,10,202.16
1361800,-16.581874,-49.302221,723.00,3.41,14:31:24,91224,10,202.16
1362326,-16.581884,-49.302220,723.00,4.61,14:31:25,91224,10,184.55
1362859,-16.581884,-49.302220,723.10,4.61,14:31:25,91224,10,184.55
1363386,-16.581896,-49.302220,723.20,4.39,14:31:26,91224,10,178.87
1363918,-16.581896,-49.302220,723.20,4.39,14:31:26,91224,10,178.87
1364447,-16.581909,-49.302219,723.10,5.54,14:31:27,91224,10,176.49
1364978,-16.581909,-49.302219,723.10,5.54,14:31:27,91224,10,176.49
1365509,-16.581921,-49.302219,723.00,4.02,14:31:28,91224,10,174.50
1366037,-16.581921,-49.302219,723.00,4.02,14:31:28,91224,10,174.50
1366570,-16.581933,-49.302215,723.20,5.46,14:31:29,91224,10,164.52
1367097,-16.581933,-49.302215,723.20,5.46,14:31:29,91224,10,164.52
1367627,-16.581943,-49.302212,723.30,3.06,14:31:30,91224,10,165.45
1368152,-16.581943,-49.302212,723.30,3.06,14:31:30,91224,10,165.45
1368684,-16.581953,-49.302212,723.30,3.57,14:31:31,91224,10,188.03
1369208,-16.581953,-49.302212,723.30,3.57,14:31:31,91224,10,188.03
1369741,-16.581964,-49.302213,723.20,4.50,14:31:32,91224,10,183.59
1370266,-16.581964,-49.302213,723.20,4.50,14:31:32,91224,10,183.59
1370799,-16.581974,-49.302213,723.20,3.96,14:31:33,91224,10,182.70
1371325,-16.581982,-49.302216,723.20,3.54,14:31:34,91224,10,191.13
1371857,-16.581982,-49.302216,723.00,3.54,14:31:34,91224,10,191.13
1372385,-16.581992,-49.302217,722.90,4.15,14:31:35,91224,10,184.19
1372916,-16.581992,-49.302217,722.90,4.15,14:31:35,91224,10,184.19
1373445,-16.582003,-49.302216,723.20,4.33,14:31:36,91224,10,174.90
1373974,-16.582003,-49.302216,723.20,4.33,14:31:36,91224,10,174.90
1374505,-16.582005,-49.302212,723.10,1.13,14:31:37,91224,10,174.90
